"","Invoice.Item.Number","Date","Store.Number","Store.Name","Address","City","Zip.Code","Store.Location","County.Number","County","Category","Category.Name","Vendor.Number","Vendor.Name","Item.Number","Item.Description","Pack","Bottle.Volume..ml.","State.Bottle.Cost","State.Bottle.Retail","Bottles.Sold","Sale..Dolars.","Volume.Sold..Liters.","Volume.Sold..Gallons."
"889","S26273000061","2015-06-17T00:00:00.000",4129,"Cyclone Liquors","626 LINCOLN WAY","AMES",50010,"626 LINCOLN WAY
AMES 50010
(-93.618911, 42.022854)",85,"Story",1031080,"VODKA 80 PROOF",461,"Campari(skyy)",37986,"Skyy Vodka",12,750,10.01,15.02,2,30.04,1.5,0.39625807853
"890","S21439800025","2014-09-25T00:00:00.000",4987,"Almost Always Open","419 LINCOLN WAY","AMES",50010,"419 LINCOLN WAY
AMES 50010
(-93.616517, 42.022916)",85,"Story",1032080,"IMPORTED VODKA",370,"Pernod Ricard USA/Austin Nichols",34001,"Absolut Swedish Vodka 80 Prf Mini",10,600,7.92,11.88,1,11.88,0.6,0.15850323141
"891","S11129600070","2013-03-18T00:00:00.000",2501,"Hy-vee  #2 / Ames","640 LINCOLNWAY","AMES",50010,"640 LINCOLNWAY
AMES 50010
(-93.619455, 42.022848)",85,"Story",1062300,"FLAVORED RUM",35,"Bacardi U.S.A., Inc.",43209,"Bacardi Black Razz",12,750,8.33,12.5,12,150,9,2.37754847122
"892","S05106800005","2012-04-18T00:00:00.000",4094,"Campustown Liquor","218 WELCH AVE STE 3","AMES",50015,"218 WELCH AVE STE 3
AMES 50015
(-93.650122, 42.02076)",85,"Story",1062310,"SPICED RUM",259,"Heaven Hill Brands",43024,"Admiral Nelson Spiced Rum",24,375,2.74,4.11,24,98.64,9,2.37754847122
"893","S20274500036","2014-07-23T00:00:00.000",3943,"Good and Quick Co","519 LINCOLNWAY","NEVADA",50201,"519 LINCOLNWAY
NEVADA 50201
(-93.45299, 42.022712)",85,"Story",1011100,"BLENDED WHISKIES",65,"Jim Beam Brands",22786,"Beam's 8 Star Bl Whiskey",12,750,3.67,5.51,3,16.53,2.25,0.5943871178
"894","S11035400038","2013-03-12T00:00:00.000",4509,"A J'S LIQUOR II","2515 CHAMBERLAIN","AMES",50010,"2515 CHAMBERLAIN
AMES 50010
(-93.650965, 42.02146)",85,"Story",1011300,"TENNESSEE WHISKIES",85,"Brown-Forman Corporation",26826,"Jack Daniels Old #7 Black Lbl",12,750,13.54,20.31,12,243.72,9,2.37754847122
"895","S05870300077","2012-06-04T00:00:00.000",2634,"Hy-Vee Wine and Spirits / Ames","3615 LINCOLN WAY","AMES",50014,"3615 LINCOLN WAY
AMES 50014
(-93.667927, 42.022911)",85,"Story",1012100,"CANADIAN WHISKIES",260,"Diageo Americas",11294,"Crown Royal Canadian Whisky",24,375,7.36,11.04,2,22.08,0.75,0.19812903926
"896","S15839400024","2013-11-20T00:00:00.000",3943,"Good and Quick Co","519 LINCOLNWAY","NEVADA",50201,"519 LINCOLNWAY
NEVADA 50201
(-93.45299, 42.022712)",85,"Story",1041200,"AMERICAN SLOE GINS",434,"Luxco-St Louis",33716,"Paramount Sloe Gin",12,750,4,6,3,18,2.25,0.5943871178
"897","S07278800022","2012-08-23T00:00:00.000",4004,"Wal-Mart 4256 / Ames","534 S DUFF AVE","AMES",50010,"534 S DUFF AVE
AMES 50010
(-93.610343, 42.017115)",85,"Story",1011100,"BLENDED WHISKIES",297,"Laird And Company",23828,"Five Star",6,1750,7.36,11.04,12,132.48,21,5.54761309952
"898","S27909400033","2015-09-15T00:00:00.000",4081,"Harlan's Food Mart","306 WASHINGTON","STORY CITY",50248,"306 WASHINGTON
STORY CITY 50248
(-93.600106, 42.185825)",85,"Story",1012200,"SCOTCH WHISKIES",35,"Bacardi U.S.A., Inc.",4866,"Dewars White Label Scotch",12,750,13.73,20.6,4,82.4,3,0.79251615707
